Price,Close,High,Low,Open,Volume
Ticker,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD
Datetime,,,,,
2025-06-30 00:00:00+00:00,0.16974285244941711,0.16974285244941711,0.1690014898777008,0.16958370804786682,0
2025-06-30 01:00:00+00:00,0.16890569031238556,0.16978196799755096,0.1687675416469574,0.16975143551826477,22122368
2025-06-30 02:00:00+00:00,0.1677045226097107,0.1689077913761139,0.1677045226097107,0.1689077913761139,9315264
2025-06-30 03:00:00+00:00,0.16751237213611603,0.16769373416900635,0.16688832640647888,0.16769373416900635,11353792
2025-06-30 04:00:00+00:00,0.1668836921453476,0.1679392009973526,0.1668836921453476,0.16751570999622345,11862976
2025-06-30 05:00:00+00:00,0.16713733971118927,0.16717831790447235,0.16680069267749786,0.1668737530708313,10075456
2025-06-30 06:00:00+00:00,0.16517022252082825,0.16714441776275635,0.164829283952713,0.16713854670524597,28005504
2025-06-30 07:00:00+00:00,0.16588449478149414,0.165925070643425,0.16507568955421448,0.16515180468559265,24706624
2025-06-30 08:00:00+00:00,0.16523611545562744,0.1658814251422882,0.16523611545562744,0.16586390137672424,13422848
2025-06-30 09:00:00+00:00,0.16507628560066223,0.16587825119495392,0.16507628560066223,0.16523918509483337,0
2025-06-30 10:00:00+00:00,0.16481047868728638,0.16515658795833588,0.16470393538475037,0.16507288813591003,0
2025-06-30 11:00:00+00:00,0.16492006182670593,0.16532275080680847,0.16471701860427856,0.16479910910129547,3416192
2025-06-30 12:00:00+00:00,0.1640089601278305,0.16515517234802246,0.16389930248260498,0.1649148017168045,267136
2025-06-30 13:00:00+00:00,0.16413594782352448,0.16505493223667145,0.16401581466197968,0.16401581466197968,2140352
2025-06-30 14:00:00+00:00,0.16374604403972626,0.16464532911777496,0.16374604403972626,0.16413013637065887,39443008
2025-06-30 15:00:00+00:00,0.165077805519104,0.16561542451381683,0.16265970468521118,0.16372013092041016,89299840
2025-06-30 16:00:00+00:00,0.16518625617027283,0.1652243584394455,0.1644337773323059,0.1649966984987259,12626112
2025-06-30 17:00:00+00:00,0.16552092134952545,0.1655426025390625,0.16508910059928894,0.1651940792798996,17183488
2025-06-30 18:00:00+00:00,0.1646285504102707,0.16595855355262756,0.1645524799823761,0.16551931202411652,0
2025-06-30 19:00:00+00:00,0.1671781986951828,0.1671781986951828,0.16461215913295746,0.16461776196956635,28225088
2025-06-30 20:00:00+00:00,0.16711725294589996,0.16784369945526123,0.1669781357049942,0.16742491722106934,24004992
2025-06-30 21:00:00+00:00,0.1656118482351303,0.16707147657871246,0.16558896005153656,0.16707147657871246,4904192
2025-06-30 22:00:00+00:00,0.16541413962841034,0.1659432351589203,0.16541413962841034,0.16564829647541046,0
2025-06-30 23:00:00+00:00,0.16514255106449127,0.1655980795621872,0.16498801112174988,0.16539645195007324,0
2025-07-01 00:00:00+00:00,0.16538740694522858,0.16584046185016632,0.16472238302230835,0.165147066116333,0
2025-07-01 01:00:00+00:00,0.16522106528282166,0.1661403626203537,0.16522106528282166,0.16539455950260162,0
2025-07-01 02:00:00+00:00,0.16428278386592865,0.16555996239185333,0.16428278386592865,0.1652158796787262,8093568
2025-07-01 03:00:00+00:00,0.16483484208583832,0.16494928300380707,0.16419678926467896,0.1642821580171585,0
2025-07-01 04:00:00+00:00,0.16352659463882446,0.16492591798305511,0.16352659463882446,0.16484925150871277,0
2025-07-01 05:00:00+00:00,0.16283763945102692,0.1634937822818756,0.16232897341251373,0.1634937822818756,24754496
2025-07-01 06:00:00+00:00,0.1629708856344223,0.16307905316352844,0.16247816383838654,0.16282068192958832,0
2025-07-01 07:00:00+00:00,0.16261062026023865,0.1630348563194275,0.16162274777889252,0.16296358406543732,0
2025-07-01 08:00:00+00:00,0.16096104681491852,0.16256976127624512,0.16095449030399323,0.16256976127624512,0
2025-07-01 09:00:00+00:00,0.16137969493865967,0.16138532757759094,0.1608307659626007,0.1609569787979126,6396672
2025-07-01 10:00:00+00:00,0.1615389585494995,0.1615985929965973,0.16131044924259186,0.16137747466564178,0
2025-07-01 11:00:00+00:00,0.16099689900875092,0.16159062087535858,0.16099689900875092,0.16154178977012634,9169024
2025-07-01 12:00:00+00:00,0.16009990870952606,0.16108357906341553,0.16008810698986053,0.1609918475151062,0
2025-07-01 13:00:00+00:00,0.15995930135250092,0.16031008958816528,0.15903310477733612,0.1600990742444992,25904128
2025-07-01 14:00:00+00:00,0.15940502285957336,0.1604503095149994,0.15908920764923096,0.1599663496017456,0
2025-07-01 15:00:00+00:00,0.15943551063537598,0.15991619229316711,0.1592063456773758,0.15942999720573425,0
2025-07-01 16:00:00+00:00,0.15920329093933105,0.15978194773197174,0.15908560156822205,0.15944941341876984,0
2025-07-01 17:00:00+00:00,0.1593235582113266,0.15961140394210815,0.15907804667949677,0.15925242006778717,0
2025-07-01 18:00:00+00:00,0.1581992208957672,0.1594768911600113,0.1581925004720688,0.15934418141841888,0
2025-07-01 19:00:00+00:00,0.15825679898262024,0.1587243676185608,0.15789471566677094,0.1581655591726303,0
2025-07-01 20:00:00+00:00,0.15862566232681274,0.15862566232681274,0.15764786303043365,0.1582636535167694,0
2025-07-01 21:00:00+00:00,0.15833881497383118,0.15884588658809662,0.1580190360546112,0.15861450135707855,0
2025-07-01 22:00:00+00:00,0.15798288583755493,0.15833257138729095,0.15776212513446808,0.15833257138729095,0
2025-07-01 23:00:00+00:00,0.15774276852607727,0.15798121690750122,0.1570722758769989,0.15798121690750122,0
2025-07-02 00:00:00+00:00,0.15779396891593933,0.1583937555551529,0.15775354206562042,0.15775354206562042,0
2025-07-02 01:00:00+00:00,0.1586899608373642,0.15874361991882324,0.15705348551273346,0.15779629349708557,5881984
2025-07-02 02:00:00+00:00,0.15842586755752563,0.15882201492786407,0.15828220546245575,0.15869571268558502,0
2025-07-02 03:00:00+00:00,0.15943877398967743,0.15948934853076935,0.158437117934227,0.158437117934227,4123712
2025-07-02 04:00:00+00:00,0.16036182641983032,0.16036182641983032,0.15930019319057465,0.1594427227973938,4870784
2025-07-02 05:00:00+00:00,0.16068072617053986,0.16073723137378693,0.16016723215579987,0.16034649312496185,0
2025-07-02 06:00:00+00:00,0.16146190464496613,0.16146190464496613,0.16068361699581146,0.16069121658802032,6893824
2025-07-02 07:00:00+00:00,0.16096757352352142,0.16161713004112244,0.16096757352352142,0.1614685207605362,0
2025-07-02 08:00:00+00:00,0.16146761178970337,0.16192694008350372,0.16096046566963196,0.16096046566963196,7275136
2025-07-02 09:00:00+00:00,0.1611502468585968,0.16161172091960907,0.16107825934886932,0.16146986186504364,0
2025-07-02 10:00:00+00:00,0.16167591512203217,0.16169174015522003,0.16099748015403748,0.16115282475948334,0
2025-07-02 11:00:00+00:00,0.16122372448444366,0.16218607127666473,0.16115796566009521,0.16167877614498138,0
2025-07-02 12:00:00+00:00,0.16048891842365265,0.16122549772262573,0.1602424830198288,0.16122549772262573,0
2025-07-02 13:00:00+00:00,0.16175824403762817,0.16224239766597748,0.1604943722486496,0.1604943722486496,0
2025-07-02 14:00:00+00:00,0.1635390967130661,0.1637626439332962,0.16177980601787567,0.16177980601787567,1424576
2025-07-02 15:00:00+00:00,0.1658341884613037,0.1658341884613037,0.1635303497314453,0.1635303497314453,31284736
2025-07-02 16:00:00+00:00,0.1716306209564209,0.17190897464752197,0.16582359373569489,0.16582359373569489,238257664
2025-07-02 17:00:00+00:00,0.16985245048999786,0.17240457236766815,0.16920676827430725,0.17191176116466522,111438272
2025-07-02 18:00:00+00:00,0.17146408557891846,0.17170403897762299,0.16990098357200623,0.16990098357200623,36762688
2025-07-02 19:00:00+00:00,0.17081597447395325,0.1715816855430603,0.17040280997753143,0.17146636545658112,11826304
2025-07-02 20:00:00+00:00,0.17128506302833557,0.17212888598442078,0.17091718316078186,0.17091718316078186,38594176
2025-07-02 21:00:00+00:00,0.1717473715543747,0.17177265882492065,0.1712462455034256,0.17131085693836212,18499840
2025-07-02 22:00:00+00:00,0.17085181176662445,0.1720973402261734,0.1708487570285797,0.17177973687648773,20575360
2025-07-02 23:00:00+00:00,0.16872622072696686,0.170847088098526,0.16872622072696686,0.170847088098526,16612224
2025-07-03 00:00:00+00:00,0.16847124695777893,0.16938091814517975,0.16776826977729797,0.16872741281986237,66099968
2025-07-03 01:00:00+00:00,0.16982869803905487,0.16982869803905487,0.168361634016037,0.16851529479026794,5303552
2025-07-03 02:00:00+00:00,0.16876715421676636,0.16981050372123718,0.1683652400970459,0.16981050372123718,0
2025-07-03 03:00:00+00:00,0.16885614395141602,0.16937293112277985,0.16865858435630798,0.16887888312339783,13788288
2025-07-03 04:00:00+00:00,0.1700199693441391,0.1701139360666275,0.1686684787273407,0.1688494235277176,6097408
2025-07-03 05:00:00+00:00,0.17408426105976105,0.17415140569210052,0.17002561688423157,0.17002561688423157,114877568
2025-07-03 06:00:00+00:00,0.17436544597148895,0.17451068758964539,0.17352157831192017,0.17408157885074615,30856704
2025-07-03 07:00:00+00:00,0.17467808723449707,0.17488513886928558,0.17363111674785614,0.17437830567359924,45424128
2025-07-03 08:00:00+00:00,0.1741902232170105,0.1746707558631897,0.1741902232170105,0.1746707558631897,7873664
2025-07-03 09:00:00+00:00,0.1749921292066574,0.1751912534236908,0.17393043637275696,0.17419974505901337,19773440
2025-07-03 10:00:00+00:00,0.17403478920459747,0.1749165952205658,0.17361895740032196,0.1749165952205658,32901120
2025-07-03 11:00:00+00:00,0.17357571423053741,0.1741216778755188,0.17313048243522644,0.1740521490573883,41688320
2025-07-03 12:00:00+00:00,0.171815425157547,0.1743520200252533,0.17137411236763,0.17357765138149261,84823168
2025-07-03 13:00:00+00:00,0.17452505230903625,0.17459633946418762,0.17181415855884552,0.17181681096553802,99062528
2025-07-03 14:00:00+00:00,0.1730601191520691,0.17478880286216736,0.1728510558605194,0.1745043396949768,3422080
2025-07-03 15:00:00+00:00,0.1696591079235077,0.1731138527393341,0.1696591079235077,0.17306599020957947,36764928
2025-07-03 16:00:00+00:00,0.17075654864311218,0.17105701565742493,0.16942571103572845,0.16965492069721222,0
2025-07-03 17:00:00+00:00,0.17097681760787964,0.17122353613376617,0.17073924839496613,0.17073924839496613,0
2025-07-03 18:00:00+00:00,0.17170803248882294,0.17178377509117126,0.1709720492362976,0.1709720492362976,0
2025-07-03 19:00:00+00:00,0.17180319130420685,0.17214663326740265,0.17160044610500336,0.17170222103595734,0
2025-07-03 20:00:00+00:00,0.1725052297115326,0.17268796265125275,0.17181190848350525,0.17181190848350525,0
2025-07-03 21:00:00+00:00,0.17231746017932892,0.17275457084178925,0.1721322387456894,0.17250482738018036,0
2025-07-03 22:00:00+00:00,0.17267367243766785,0.17267367243766785,0.1721428781747818,0.17231614887714386,0
2025-07-03 23:00:00+00:00,0.17203575372695923,0.17273886501789093,0.17197954654693604,0.17267610132694244,0
2025-07-04 00:00:00+00:00,0.17153291404247284,0.1723347157239914,0.17153291404247284,0.17203263938426971,0
2025-07-04 01:00:00+00:00,0.17244493961334229,0.17265641689300537,0.17152847349643707,0.17152847349643707,0
2025-07-04 02:00:00+00:00,0.17075039446353912,0.17256523668766022,0.17040546238422394,0.17244620621204376,32983808
2025-07-04 03:00:00+00:00,0.17092734575271606,0.17122699320316315,0.17061975598335266,0.17074136435985565,6056448
2025-07-04 04:00:00+00:00,0.16967175900936127,0.17121285200119019,0.16967029869556427,0.17092575132846832,0
2025-07-04 05:00:00+00:00,0.1697699874639511,0.17025411128997803,0.169302299618721,0.1696537733078003,0
2025-07-04 06:00:00+00:00,0.16874901950359344,0.1698274165391922,0.1683453470468521,0.16976311802864075,9063168
2025-07-04 07:00:00+00:00,0.16669896245002747,0.16899718344211578,0.16669534146785736,0.16874219477176666,0
2025-07-04 08:00:00+00:00,0.1668052226305008,0.16693885624408722,0.16519208252429962,0.1666615754365921,23525888
2025-07-04 09:00:00+00:00,0.16722509264945984,0.16752927005290985,0.16681091487407684,0.16681091487407684,0
2025-07-04 10:00:00+00:00,0.16670167446136475,0.16775675117969513,0.16669471561908722,0.16731825470924377,0
2025-07-04 11:00:00+00:00,0.1666698306798935,0.16716420650482178,0.1666625738143921,0.16669313609600067,0
2025-07-04 12:00:00+00:00,0.16684769093990326,0.16722704470157623,0.16659195721149445,0.16666820645332336,0
2025-07-04 13:00:00+00:00,0.1646965593099594,0.1671249270439148,0.1646965593099594,0.16684330999851227,0
2025-07-04 14:00:00+00:00,0.16437596082687378,0.16491182148456573,0.1639760434627533,0.16469626128673553,0
2025-07-04 15:00:00+00:00,0.16341532766819,0.1643797606229782,0.16299223899841309,0.1643797606229782,0
2025-07-04 16:00:00+00:00,0.1622743010520935,0.16339270770549774,0.16173005104064941,0.16339270770549774,31843520
2025-07-04 17:00:00+00:00,0.1628485769033432,0.1628485769033432,0.16227734088897705,0.16229483485221863,39572800
2025-07-04 18:00:00+00:00,0.1620284765958786,0.16285601258277893,0.16201823949813843,0.16285601258277893,7946176
2025-07-04 19:00:00+00:00,0.162048801779747,0.16244450211524963,0.16158658266067505,0.16202209889888763,24118016
2025-07-04 20:00:00+00:00,0.16258656978607178,0.16279783844947815,0.16195213794708252,0.16204488277435303,6620416
2025-07-04 21:00:00+00:00,0.16274917125701904,0.16274917125701904,0.16219322383403778,0.16260355710983276,1467712
2025-07-04 22:00:00+00:00,0.16414989531040192,0.1642427295446396,0.16275803744792938,0.16275803744792938,14380096
2025-07-04 23:00:00+00:00,0.16287295520305634,0.16415129601955414,0.1626797318458557,0.16415077447891235,3235392
2025-07-05 00:00:00+00:00,0.16347049176692963,0.16380174458026886,0.16286978125572205,0.16286978125572205,6487872
2025-07-05 01:00:00+00:00,0.16304783523082733,0.16359686851501465,0.1629667580127716,0.16347040235996246,0
2025-07-05 02:00:00+00:00,0.1631723940372467,0.16327224671840668,0.1623847782611847,0.1630965620279312,0
2025-07-05 03:00:00+00:00,0.16449080407619476,0.16464672982692719,0.16317248344421387,0.16317248344421387,10236736
2025-07-05 04:00:00+00:00,0.16377437114715576,0.16454695165157318,0.16377437114715576,0.1644950956106186,0
2025-07-05 05:00:00+00:00,0.16434386372566223,0.16434386372566223,0.1635143905878067,0.16374705731868744,0
2025-07-05 06:00:00+00:00,0.16493944823741913,0.16493944823741913,0.16414546966552734,0.16435156762599945,0
2025-07-05 07:00:00+00:00,0.1643412858247757,0.16493968665599823,0.1643403023481369,0.16493849456310272,0
2025-07-05 08:00:00+00:00,0.16391514241695404,0.16488851606845856,0.1637575477361679,0.16436398029327393,0
2025-07-05 09:00:00+00:00,0.1644214391708374,0.16442646086215973,0.1633549928665161,0.16398964822292328,0
2025-07-05 10:00:00+00:00,0.1641445755958557,0.16448932886123657,0.1641445755958557,0.1644216626882553,0
2025-07-05 11:00:00+00:00,0.16430345177650452,0.16468535363674164,0.1640600860118866,0.16413229703903198,0
2025-07-05 12:00:00+00:00,0.1642351746559143,0.16430237889289856,0.16359157860279083,0.16430237889289856,0
2025-07-05 13:00:00+00:00,0.16379445791244507,0.16439327597618103,0.16379445791244507,0.16424506902694702,0
2025-07-05 14:00:00+00:00,0.16363410651683807,0.16402922570705414,0.16335557401180267,0.16379164159297943,0
2025-07-05 15:00:00+00:00,0.16308578848838806,0.1637113392353058,0.16304615139961243,0.16366581618785858,0
2025-07-05 16:00:00+00:00,0.1630670577287674,0.16359055042266846,0.16266600787639618,0.16308562457561493,0
2025-07-05 17:00:00+00:00,0.1633484959602356,0.16346432268619537,0.16280865669250488,0.16305914521217346,0
2025-07-05 18:00:00+00:00,0.16264347732067108,0.16340577602386475,0.1624017059803009,0.1634046882390976,0
2025-07-05 19:00:00+00:00,0.1635347157716751,0.16356436908245087,0.16255618631839752,0.16265122592449188,0
2025-07-05 20:00:00+00:00,0.16425316035747528,0.16429635882377625,0.16336596012115479,0.16353042423725128,0
2025-07-05 21:00:00+00:00,0.16434407234191895,0.16441424190998077,0.16405537724494934,0.16427472233772278,0
2025-07-05 22:00:00+00:00,0.1644873321056366,0.16451722383499146,0.16410671174526215,0.16431406140327454,0
2025-07-05 23:00:00+00:00,0.16427285969257355,0.16472232341766357,0.16427285969257355,0.16448482871055603,0
2025-07-06 00:00:00+00:00,0.16440525650978088,0.16440525650978088,0.16398435831069946,0.16427724063396454,0
2025-07-06 01:00:00+00:00,0.16418834030628204,0.16451025009155273,0.16417601704597473,0.16441009938716888,0
2025-07-06 02:00:00+00:00,0.16375721991062164,0.16440188884735107,0.16375721991062164,0.16419793665409088,0
2025-07-06 03:00:00+00:00,0.16381025314331055,0.16381025314331055,0.1634872555732727,0.16375650465488434,0
2025-07-06 04:00:00+00:00,0.1636742204427719,0.16396711766719818,0.1636347770690918,0.1638014167547226,0
2025-07-06 05:00:00+00:00,0.16334472596645355,0.16367121040821075,0.16334082186222076,0.16367121040821075,0
2025-07-06 06:00:00+00:00,0.16394411027431488,0.16416193544864655,0.16328923404216766,0.1633494794368744,1120832
2025-07-06 07:00:00+00:00,0.16388434171676636,0.16430863738059998,0.16388434171676636,0.1639467179775238,0
2025-07-06 08:00:00+00:00,0.16384264826774597,0.16404524445533752,0.1632843166589737,0.16387920081615448,0
2025-07-06 09:00:00+00:00,0.16358108818531036,0.16402602195739746,0.16358108818531036,0.1638476848602295,0
2025-07-06 10:00:00+00:00,0.164462149143219,0.16466234624385834,0.16346648335456848,0.16357405483722687,17431424
2025-07-06 11:00:00+00:00,0.16546107828617096,0.16546107828617096,0.16421395540237427,0.16447341442108154,25380608
2025-07-06 12:00:00+00:00,0.16700106859207153,0.16700106859207153,0.1651500165462494,0.16546626389026642,33995968
2025-07-06 13:00:00+00:00,0.17345935106277466,0.17453251779079437,0.16666077077388763,0.16698001325130463,239277856
2025-07-06 14:00:00+00:00,0.17026014626026154,0.17364421486854553,0.16950537264347076,0.173387810587883,148871872
2025-07-06 15:00:00+00:00,0.17010296881198883,0.17101314663887024,0.1699260026216507,0.17027248442173004,46968384
2025-07-06 16:00:00+00:00,0.1708463877439499,0.17095984518527985,0.17011065781116486,0.17011065781116486,38093504
2025-07-06 17:00:00+00:00,0.17039570212364197,0.17094457149505615,0.17039266228675842,0.17094457149505615,1097920
